"","ExcelID","family","species","ReptileElevation","year","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","basisOfRecord","locality"
"5669",402023,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5670",402024,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5671",402025,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5672",402026,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5673",402027,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5674",402031,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5675",402032,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5676",402033,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5677",402034,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5678",402035,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5679",402036,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5680",402037,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5681",402038,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5682",402039,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5683",402040,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5684",402041,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5685",402042,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5686",402052,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5687",402053,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5688",402054,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5689",402055,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5690",402056,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5691",402064,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5692",402065,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5693",402066,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5694",402067,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5695",402068,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5696",402080,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5697",402081,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5698",402082,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5699",402083,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5700",402084,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5701",402088,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5702",402089,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5703",402090,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5704",402091,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5705",402092,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5706",402112,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5707",402113,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5708",402114,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5709",402115,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5710",402124,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5711",402125,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5712",402126,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5713",402127,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5714",402128,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5715",402137,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5716",402138,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5717",402139,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5718",402140,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5719",402141,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5720",402149,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5721",402150,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5722",402151,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5723",402152,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5724",402153,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5725",402157,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5726",402158,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5727",402159,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5728",402160,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5729",402161,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5730",402162,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5731",402163,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5732",402164,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5733",402165,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5734",402166,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5735",402168,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5736",402169,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May,Stone Harbor(barrier beach system)"
"5737",402276,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey Cape May,Stone Harbor (barrier beach system)"
"5738",402277,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey Cape May,Stone Harbor (barrier beach system)"
"5739",402278,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey Cape May,Stone Harbor (barrier beach system)"
"5740",402279,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey Cape May,Stone Harbor (barrier beach system)"
"5741",402280,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May, Stone Harbor (barrier beach system)"
"5742",402299,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May, Stone Harbor (barrier beach system)"
"5743",402317,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5744",402318,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5745",402332,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co.,Stone Harbor(barrier beach system)"
"5746",402333,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5747",402334,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5748",402335,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5749",402336,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5750",402337,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA; New Jersey,Cape May, Stone Harbor (barrier beach system)"
"5751",402338,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA; New Jersey,Cape May, Stone Harbor (barrier beach system)"
"5752",402339,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA; New Jersey,Cape May, Stone Harbor (barrier beach system)"
"5753",402340,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA; New Jersey,Cape May, Stone Harbor (barrier beach system)"
"5754",402341,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA; New Jersey,Cape May, Stone Harbor (barrier beach system)"
"5755",402354,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5756",402355,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5757",402356,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5758",402357,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5759",402358,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5760",402359,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA; New Jersey,Cape May, Stone Harbor (barrier beach system)"
"5761",402360,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5762",402372,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5763",402373,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5764",402374,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5765",402375,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5766",402397,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5767",402398,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5768",402399,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5769",402400,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5770",402401,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5771",402402,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5772",402403,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","Stone Harbor (barrier beach system)"
"5773",402404,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","Stone Harbor (barrier beach system)"
"5774",402405,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5775",402413,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5776",402414,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5777",402415,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5778",402416,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5779",402417,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5780",402418,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5781",402419,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5782",402420,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5783",402421,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5784",402422,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5785",402425,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5786",402426,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5787",402427,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5788",402428,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5789",402429,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5790",402430,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5791",402431,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5792",402432,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5793",402433,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5794",402434,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5795",402439,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5796",402440,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5797",402441,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey Cape May Co,Stone Harbor(barrier beach system)"
"5798",402442,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co,Stone Harbor(barrier beach system)"
"5799",402443,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co,Stone Harbor(barrier beach system)"
"5800",402444,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5801",402445,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5802",402446,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5803",402447,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5804",402448,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5805",402449,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5806",402450,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5807",402451,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5808",402452,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5809",402453,"Emydidae","Malaclemys terrapin",2,1950,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5810",402454,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co,Stone Harbor(barrier beach system)"
"5811",402455,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA:New Jersey,Cape May Co,Stone Harbor(barrier beach system)"
"5812",402456,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA,New Jersey;Cape May Co,Stone Harbor (barrier beach system)"
"5813",402457,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA,New Jersey;Cape May Co,Stone Harbor (barrier beach system)"
"5814",402458,"Emydidae","Malaclemys terrapin",2,1984,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA,New Jersey;Cape May Co,Stone Harbor (barrier beach system)"
"5815",402459,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5816",402460,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
"5817",402461,"Emydidae","Malaclemys terrapin",2,1983,39.0508,-74.7583,1704.3,"PRESERVED_SPECIMEN","USA;New Jersey,Cape May,Stone Harbor (barrier beach system)"
